selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
weighted_sum_equal,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,160,0.7149821519851685,0.7011811137199402,4.999999969612645e-09
weighted_sum_prox_heavy,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,160,0.7149821519851685,0.7011811137199402,4.999999969612645e-09
pareto_knee,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,160,0.7149821519851685,0.7011811137199402,4.999999969612645e-09
pareto_lex,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,160,0.7149821519851685,0.7011811137199402,4.999999969612645e-09
random,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,7,1.5969889163970947,1.181195616722107,0.2222222238779068
min_proximity,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,132,0.9457610845565796,2.87902366835624e-06,4.999999969612645e-09
min_geo,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,141,2.212343215942383,4.55026935242131e-07,2.4999999848063226e-09
weighted_sum_equal,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,84,0.9457612633705139,8.16776719148038e-07,4.999999969612645e-09
weighted_sum_prox_heavy,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,84,0.9457612633705139,8.16776719148038e-07,4.999999969612645e-09
pareto_knee,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,84,0.9457612633705139,8.16776719148038e-07,4.999999969612645e-09
pareto_lex,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,141,2.212343215942383,4.55026935242131e-07,2.4999999848063226e-09
random,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,23,2.6137242317199707,0.0015148279489949346,1.999999943436137e-09
min_proximity,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,139,1.7231087684631348,0.0525965578854084,3.3333329430007552e-09
min_geo,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,36,2.241471767425537,2.6747036940832913e-07,2.4999999848063226e-09
weighted_sum_equal,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,184,1.7390047311782837,0.0017335700104013085,3.3333329430007552e-09
weighted_sum_prox_heavy,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,184,1.7390047311782837,0.0017335700104013085,3.3333329430007552e-09
pareto_knee,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,184,1.7390047311782837,0.0017335700104013085,3.3333329430007552e-09
pareto_lex,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,36,2.241471767425537,2.6747036940832913e-07,2.4999999848063226e-09
random,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,55,2.241471767425537,5.512880761671113e-06,2.4999999848063226e-09
min_proximity,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,124,0.8428363800048828,0.01395950186997652,0.1666666716337204
min_geo,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,114,0.9036090970039368,7.680572622348336e-09,0.1666666716337204
weighted_sum_equal,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,18,1.6782459020614624,3.9736448798066704e-08,0.1111111119389534
weighted_sum_prox_heavy,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,114,0.9036090970039368,7.680572622348336e-09,0.1666666716337204
pareto_knee,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,135,1.6775187253952026,0.0005317131872288883,0.1111111119389534
pareto_lex,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,114,0.9036090970039368,7.680572622348336e-09,0.1666666716337204
random,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,59,2.194654703140259,4.022614064069785e-08,0.0833333358168602
min_proximity,19a54173-f7f3-4833-8deb-357f319fcb53,0.07,92,0.965216338634491,0.06833141297101974,4.999999969612645e-09
min_geo,19a54173-f7f3-4833-8deb-357f319fcb53,0.07,115,1.7566092014312744,2.45879004978633e-06,3.3333329430007552e-09
